index,url,complaint
3928,"https://www.sikayetvar.com/turkcell/turkcell-superbox-fatura-karmasasi
","26 Haziran 2023 tarihinde Turkcell bayisinden Superbox satın aldım. Bana Superbox ve internet ücretini tek fatura halinde ödeyeceğim söylendi. Aralık 2023 tarihine kadar düzenli olarak tek fatura şeklinde ödemelerimi yaptım. Ancak aralık ayından itibaren, Superbox ücretinin Financell'e, internet ücretinin ise Turkcell'e ayrı ayrı ödeneceği konusunda bilgi verilmeden bir değişiklik yapıldı. Ben bu durumdan habersiz olarak Turkcell'e faturalarımı ödemeye devam ettim. Nisan ayında Findeks notumun düşmüş olduğunu fark ettim ve sebebini araştırdığımda, bunun Financell kaynaklı bir sorun olduğunu anladım. Her gün müşteri hizmetlerini arayarak Turkcell ve Financell'in faturayı nasıl ve neden ayırdıklarını ve bu durumun düzeltilmesini talep ediyorum. Ancak ne müşteri hizmetleri temsilcileri ne de yetkililer konu hakkında yeterli bilgi vermiyorlar. Turkcell'den Superbox alırken yaşadığım bu olumsuz deneyimi herkesin bilmesini istiyorum."
3929,"https://www.sikayetvar.com/turkcell/turkcell-platinum-haftanin-surprizi-13
","Turkcell Platinum uygulamasına giriyorum haftanın sürprizine 
girdiğimde sadece siyah ekran var ESS alıp görseli buradan size gönderdim en kısa zamanda bu sorun için bir şey yapmanızı istiyorum.
Lütfen bir çözümü bulun bir haftadır uğraşıyorum ama olmadı"
3930,"https://www.sikayetvar.com/turkcell/turkcell-sebeke-cekmiyor-magdur-durumdayiz
","İki ay önce Turkcell'e hattımı taşıdım ancak şebeke hiç çekmiyor. Kayıt oluşturdum ancak bu da boşuna oldu. Ödeme yapıyorum fakat hizmet kalitesi sıfır. Ben çok pişmanım ve sadece ben değil, bulunduğum ilçedeki herkes de bu durumdan şikayetçi. Ancak kimse bu sorunu çözmek için aramaya tenezzül etmiyor. Arasak da bir sonuç alamayacağımızı söylüyorlar. Bu mesajı tüm ilçe adına gönderiyorum."
3931,"https://www.sikayetvar.com/turkcell/turkcell-para-iadesini-yapmiyor-11
","Turkcell İletişim Hizmetleri
Talep No:'164152093'
Yukarıdaki talebimde kredi kartıma iade edilmesi gereken 218,36 TL firma tarafından 1 aydır söz verildiği halde iade edilmiyor. Kredi kartıma her firmadan iade alabiliyorken nedense Turkcell iademi yapamadığını ve hata aldığını söylüyor. Bunun üzerine IBAN bilgimi verdim, söz vermelerine rağmen oraya da ödeme yapılmadı. Kullanmadığım bir hizmetin bedelini ödeyip koca firmanın 218 TL iade etmemek için 1 aydır beni oyalaması kadar çirkin bir durum olmaz."
3932,"https://www.sikayetvar.com/turkcell/turkcell-musteri-hizmetlerine-baglanamamak-11
","Bugün beş defa Turkcell müşteri hizmetlerini aradım. T.C. kimlik numaramı girdim olmadı, telefon numaramı girdim yine olmadı. Bir türlü müşteri temsilcisine bağlanamadım. Sadece bana '30 yıldır varız' şeklinde reklamlarını dinlettiler. Bu nasıl bir durum? Turkcell'le düşünce gücüyle mi yoksa buharla mı iletişim sağlayabilirim?"
3933,"https://www.sikayetvar.com/turkcell/turkcell-yurt-disi-paket-iptali-1
","Tyg Avantaj (nisan) (1 gün) adı altında faturama 210 TL yansıtılmış. 210 TL nin tarafıma iadesini talep ediyorum. Bu nedir ben anlamadım çünkü yurt dışına hiç çıkmadım. Bu durumdan dolayı mağdur olduğumu, şikayetçi olduğumu belirtmek istiyorum. Acilen geri dönüş bekliyorum. Lütfen dönüş sağlayın"
3934,"https://www.sikayetvar.com/turkcell/turkcell-superbox-magduriyet-uzerine-magduriyet
",Turkcell Superbox kullanıcısı olarak 2 yıllık taahhüdüm 2024 şubat ayında doldu ve yeni taahhüt için müşteri hizmetlerini aradım. Taahhüdüm bitmeden önce Superbox limitsiz paketini kullanıyordum yeni taahhüdüm için 400 GB paketini seçtim. Konuşma esnasında paketimi ilerleyen zamanlarda yeniden limitsiz olarak tanımlayabilir miyim diye sorduğumda bana yılda 1 defa paketimi yükseltip düşürebileceğimi bilgisi verildi. Bu konuda aboneliğimi sonlandırıp yeniden abonelik oluşturarak bunu yapabileceğim söylenmedi. Mart ayının ortalarında paketimi limitsiz olarak tanımlamak istediğimde bana bunu yapamayacağımı aboneliğimi iptal ettirip yeniden abonelik oluşturarak bunu yapabileceğim söylendi. Elimde cihaz olmasına rağmen yeni abonelikte yeniden cihaz geleceği ve onun için yeniden ücret ödeyeceğim söylendi. Daha önceki konuşmamı bahsedince bu seferde söyleneni yanlış anladığıma getirerek beni suçladı müşteri temsilcisi. Bunları sineye çekip sorun etmedim ve ek paket alarak devam ettim kullanmaya bu sabah ise 200 GB ek paket almak istediğimde almak istediğim paketin ücreti 375 TL olarak görünüyordu bu şekilde satın alma işlemimi gerçekleştirdim. Fakat birkaç dakika içinde cihazıma gelen SMS'e baktığımda paketin bana 450 TL'ye tanımlandığını gördüm.
3935,"https://www.sikayetvar.com/turkcell/yurt-disi-telefonum-ve-turkcell-cikmazi
","Yurt dışından emekli bir Türk vatandaşıyım. Hayatımın büyük bir kısmını hala yurt dışında geçiriyorum. Yurt dışından aldığım telefon, Turkcell ile çalışmamaktadır. Sim kartını başka bir cihazda denediğimde çalıştığı için Turkcell, beni BTK'ya yani 120 numaralı telefona yönlendirdi. BTK, yurt dışı telefonumun Türkiye'de 120 günden az kullanıldığı için hiçbir sorun olmadığını söyledi ve beni tekrar Turkcell'e yönlendirdi."
3936,"https://www.sikayetvar.com/turkcell/turkcellin-arama-yonlendirmede-arama-basina-9-ucret-almasi-sacmaligi
","Seçim günü Turkcell hattımı yönlendirmeye aldım. Az önce şans eseri uygulamada gezerken faturamın 2600 lira olduğunu fark ettim. İlk anki şoku atlatınca detaylarına baktım. 31 martta gelen her aramada ücret var. Müşteri temsilcisini aradım. Yönlendirmede arama başına 9₺ ücretlendirmesi var dedi. Peki telefonu yönlendirince neden arama başı 9₺ diye uyarı mesajı atmadınız? Ya da arama gelince kimin aradığı bilgisini de vermediniz dedim. Yapabileceğimiz bir şey yok dedi. Bu yapılan resmen adam yolmaktır. Hem hizmet yok hem ücret çok. Yönlendirme paketi aylık 50₺ iken bu fahiş faturanın gelmesi kabul edilemez
Eyyy Turkcell bu mağduriyetim giderilmezse hemen yarın ayrılıyorum."
3937,"https://www.sikayetvar.com/tatil-sepeti/tatilsepeti-para-iadesi-geciktirilmesi
",Tatilsepeti şubesinden 13-20 Temmuz arası İspanya turu satın aldım. İspanya vize başvurularının en erken Eylüle ertelenmesi sebebiyle IBAN üzerinden 39.619 lira ödediğim tur planı için 15 Mayıs'ta iptal talebinde bulundum. 22 Mayıs'ta iptal işleminiz gerçekleşmiştir. 24 saat içerisinde banka hesap ekstrenizde görebilirsiniz şeklinde e mail gelmesine rağmen banka hesabıma iade edilmiş bir para bulunmamaktadır. Para iadesinin geciktirilmesini iyi niyetli bulmamaktayım.
3938,"https://www.sikayetvar.com/hepsiburada/hepsiburada-dayanaksiz-hatali-urunler
","Merhabalar yeni aldığım eve taşınma sürecindeyim. Yaptığım tadilatlardan bir tanesi mutfak batarya değişimi. 3 yollu batarya aldım montaj yaptım kaynaklı bölgeden su kaçırmaya başladı, musluk kapalı iken de su kaçırıyor. Değişim talebinde bulundum bilmiyorum kaç gün bekleyeceğim?"
3939,"https://www.sikayetvar.com/michelin/michelin-lastik-satin-alinca-opet-yakit-kampanyasi-olacakti-ama-olmadi
","İzmir Karaca lastikten Michelin'den dört adet 17 inç sıfır lastik aldım ve kampanya sitesinden fatura görselini de yükleyerek form doldurdum. İki üç gün içinde telefonunuza kod gelecek, bununla Opet'ten 1350 TL'lik akaryakıt alınacağını belirttiler. Ancak ne mail geldi ne SMS. En kısa zamanda çözüm bulunmasını istiyorum."
3940,"https://www.sikayetvar.com/sur-celik-kapi/sur-celik-kapi-yanlis-montaj-nedeniyle-3-yillik-kapiyi-degistirmek-zorunda-kaldim
","Sur Çelik Kapı'nın yanlış montaj yapılmış olmasından dolayı yaşanan kronik sorunun normalmiş gibi bizlere anlatılması, ayrıca firma çalışanlarının 2021 Aralık ayında sıfır takılan kapının sorunlu olduğunu neden 2024 yılında söylediğimi sorguluyorlar. Eve ustalar tadilat için gelmeseydi böyle bir sorundan haberim bile olmayacaktı. Kapının normal çalışmasının bu şekilde olduğunu sanıyordum. 3 yıllık kapıyı mecburen değiştireceğim. Kapınız montaj yapılırken dışarıdan bir usta çağırıp su terazisi ile montaj sonrasında kontrol ettirmeniz gerekiyor. Ayrıca inşaat, tadilat işlerinde uzman olmanız firma tarafından bekleniyor, yoksa kendileri hata kabul etmiyorlar."
3941,"https://www.sikayetvar.com/rivaistanbul/riva-istanbul-pismanliktir
",Ürünlerimin siparişini 4 Mayıs 2024 de verdin ürünlerim gönderilmedi sürekli bahaneler uyduruluyor paranız kalmaz bizde gibi seviye cümleler kuruluyor. Sözlerinde durmadıkları gibi yalan üstüne yalan söylüyorlar anı kurtarma çabası çok pişman oldum. Öncesinde bana süre hakkında bilgi verilseydi sipariş vermezdim bunu bildikleri için başta bilgi vermiyorlar
3942,"https://www.sikayetvar.com/payfix/payfix-magdur-sahis-mustafa-k
","50 TL para yatırdım, hesabımdan 3000 TL çekildi. Fatih Karaca çekti. İşlem saati 24 Mayıs 2024, 17:53. İlgilenirseniz sevinirim. Lütfen bu tür olayların başkalarının başına gelmesine izin vermeyin. Biz parayı kolay şartlarda kazanan birisi değiliz."
3943,"https://www.sikayetvar.com/greyder/greyder-yazlik-ayakkabi-kenari-acilma-yapti
","Greyder mağazasından ürünü geçen yazın sonunda almama rağmen, toplamda giyilme sayısı çok az olmasına rağmen, ayakkabının rengi resmen soldu ve kenarlarından açıldı. Sanki yıllardır kullanılmış gibi görünüyor. İade ya da değişimini istemekteyim. Bu konuda yardımlarınızı rica ederim."
3944,"https://www.sikayetvar.com/falez-mutfak-esyalari/falez-marka-duduklu-tencere-hava-problemi
",Çeyizim için almış olduğum Falez marka düdüklü tencereyi hiç kullanamadık. Ürünü alıp kutusu ile birlikte beklettik düğün sonrası kullanmak için ve ürünü yeni kullanmaya başladık. Daha ilk kullanımımızda dışarı su taşıyordu eşim yaptığı araştırmalara göre silikon conta uzun süre kullanılmayınca böyle sıkıntılar olabiliyormuş. Bu yüzden Falez markası üreticisi Hürsultan paslanmaz mutfak aletlerinden eşim yeni silikon conta aldı. Ancak yeni gelen conta ile de su taşmıyor bu sefer. Ancak dışarı hava kaçırıyor ilgili firmaya hiçbir şekilde ulaşamıyoruz konu ile alakalı daha hiç kullanamadan düdüklü tenceremiz çöp oldu patlayacak bir şey olacak diye korkuyorum.
3945,"https://www.sikayetvar.com/turknet/turknet-ilk-aydan-10-gune-1-aylik-ucret-kesintisi
",Kardeşimin üzerine olan TurkNet aboneliğini 5 Mayıs 24 de yaptık 400 TL fatura bedeli olarak. Kardeşim beni arıyor 22 mayısta abla internet kısıtlanmış diye evlerimiz ayrı bu arada kardeşimle. Ve 15 inde kesim tarihiymiş ama 400 TL kesilmiş. Pardon 10 günlüğe 400 TL kesmek mi. Faturanın tamamı bu nasıl bir oyundur? Hak mı? Hakkınız mı? En kısa sürede ilgilenilmesini istiyorum. Başka netten size geçtik. Adamı pişman etmeyin. Tüketici mahkemesiyle devam ederiz. Ve nereye daha bildirilmesi gerekiyorsa orada oluruz. Yeter haksız kazanç bu.
3946,"https://www.sikayetvar.com/hedef-resort-spa-hotel/hedef-resort-spa-hotel-hedef-otel-yetkili-birimlerine
","No div with class ""complaint-detail-description"" found."
3947,"https://www.sikayetvar.com/turkcell/turkcell-superbox-baglanti-sorunlari-ve-musteri-magduriyeti
","4 yıldır Turkcell Superbox kullanıcısıyım. Bu yıl %110 oranında yapılan zam yetmezmiş gibi, her yerde rahatça kullanabilmek için aldığım ve birçok fatura ödediğim Superbox ürünümde ciddi internet bağlantı sorunları yaşıyorum. Güncelleme ve sorun giderme için destek istediğimde, sisteme kayıtlı olmayan bir adreste kullanıldığı gerekçesiyle hizmet alamıyorum. Oysaki bu ürünü, kayıtlı adreste değil, her yerde bağımsız şekilde kullanabilmek amacıyla tercih ettim ve bu yüzden para ödüyorum. Ayrıca bağlantı o kadar kötü ki, videolar açılmıyor, sürekli donma problemi yaşıyorum ve müşteri temsilcisine ulaşmak neredeyse imkansız. Ödediğim parayı hak eden ve düzgün hizmet veren bir yapıya geçmeniz gerekmektedir. Bu sorunlara bir çözüm bulunmasını talep ediyorum."
3948,"https://www.sikayetvar.com/turkcell/turkcell-ayni-faturayi-2-kez-odetmeye-calisiyor
","Operatörümü Turkcell'den Türk Telekom'a taşıdım. 09.04.2024 son ödeme tarihli 98.3TL fatura çıktı ve ödedim. 1 hafta sonra 98.3TL tutarında 22.04.2024 son ödeme bir fatura daha tahakkuk etti. Yani mükerrer tahsilat yapılmaya çalışıldı. Mağduriyetin çözümü için Turkcell Müşteri temsilcisini aradım ama temsilci '' bir şey yapamayız, Şikayetvar 'a yazın dedi. Aynı faturayı 2 kez ödetmeye çalışıyorlar."
3949,"https://www.sikayetvar.com/turkcell/turkcell-kapattigim-hat-icin-mayis-faturasi-cikartiyor
",Hattımı kapattırmama ve Nisan faturası olarak 155 TL borcumu ödememe rağmen Mayıs ayına 377 TL fatura nasıl çıkartabiliyorsunuz? Mayıs henüz gelmedi. Bu kadar olumsuz bir operatör deneyimi yaşamadım. Üzgünüm ancak biz parayı kolay yoldan kazanmıyoruz.
3950,"https://www.sikayetvar.com/turkcell/turkcell-superbox-kurulum-yapilmiyor-3
","Turkcell Superbox almak için başvuru yaptım ve tarafıma ""Aramıza hoş geldiniz. Başvuru talebiniz alınmıştır. En kısa sürede kurulum için sizinle iletişime geçeceğiz. Lütfen kurulum için yanınızda kimlik asli ve fotokopinizi bulundurunuz. B002"" böyle bir mesaj geldi 4 gün sonra müşteri ilişkilerini aradım 48 saat içinde kurulum yapılacağını söylemelerine rağmen 4. Gün bugün hala kurulum yapılmadı ve herhangi bir bilgilendirme de yapılmadı. Bu durumu gereken yerlere şikayet ediyorum"
3951,"https://www.sikayetvar.com/turkcell/turkcell-antares-bayisi-hat-devir-islemi-problemi
",18 Nisan 2024 tarihinde saat yaklaşık 6-6.30 gibi Ankara Antares Turkcell bayisine hat devir işlemi için uğradık. Bizimle içeriden erkek bir personel ilgilendi. İşleme başlamak için geçiş yaptığımızda sistemde bir aksaklık olduğunu ifade etti. Birazcık beklettikten sonra sistemdeki aksaklığın genelde akşamları olduğunu ve uzun sürebileceğini belirtti - bizde bunun üzerine bayiden ayrıldık. 10-15 dakika sonra tekrar uğradık ve sorduk fakat halen problem olduğunu iletti. Sonrasında antaresten ayrıldık ve farklı Ankara Şentepe-Yenimahalle civarındaki diğer bayileri gezdik. Gezdiğimiz bayiler küçük ölçekli bayiler olduğu için bu işlemi yapamadıklarını ve istisnasız hepsi bizi Antares Turkcell bayisine yönlendirdiler. Yaklaşık 1 saat kadar farklı Turkcell bayilerini gezdikten sonra tekrar Antares bayisini aradım. Telefonu farklı bir personel açtı. Problemi sordum yaşadığım durumdan bahsettim. Hayır hat devir işlemlerinde bir problemimiz yok herhangi bir sorunda yaşanmadı bugün gelebilirsiniz işleminizi gerçekleştirebiliriz şeklinde cevap aldım. Sonra bayiye gittim ve devir işlemlerim farklı bir personel tarafından (O*** bey) gerçekleştirildi. Öncesinde ilgilenen personelin bayide olmadığını fark ettim ve kendisine bunu sordum. Vardiyası bittiği için çıktığını söyledi. İsmini sorduğumda da renkli gözlü ise E*** beydir diye cevap verdi. Bize vardiya değişimi sonrası gelmemizi rica etseydi boşuna dışarıda diğer bayileri dolaşmazdık. Gerçekten hiç hoş bir hareket değildi Turkcell gibi bir firmanın bu gibi personeller ile çalışmaması gerektiğini düşünüyorum.
3952,"https://www.sikayetvar.com/turkcell/turkcell-bursa-osmangazi-ataturk-caddesi-subesinden-sikayetciyim
","17 Nisan 2024 tarihinde Bursa Osmangazi Heykel'deki Turkcell şubesine telefon almak için başvurdum. 77 yaşında bir kadınım. Uygun fiyatlı bir cihaz almak istediğimi belirttim. Bana Samsung Galaxy A05 telefon önerildi. Cihazın fiyatı 5,700 TL olarak ifade edildi. Peşin almak istedim, ancak peşin satış yapılamayacağı, tutarın faturaya yansıtılacağı söylendi. Ayrıca yanında akıllı saat hediye edileceği belirtildi. Formlar imzalatıldı ve telefonun kutusunu atmam gerektiği söylendi. Tarafıma fatura verilmedi. Eski telefonumu 300 TL karşılığında aldılar. Eve geldiğimde çocuklarım faturayı sordu ve bana verilmediğini belirttim. Ertesi gün kızımla şubeye gittik ve kızım faturayı talep etti. Telefon ve saatin faturama 1,200 TL üzerinden 12 taksit olarak yansıtıldığını öğrendik. Yani 5,700 TL olarak belirtilen telefon ve saatin toplam maliyeti 14,000 TL'ye faturama yansıtılmış. Ben bu fiyata ürünleri asla almazdım. Nakit ödemeyle 6,000 TL'ye telefon alabilecekken, 'saat hediye' denilerek telefon ve saati bana 14,000 TL'ye mal ettiler. İptal etmek istediğimde bu kabul edilmedi. 'Tüketici Hakem Heyeti'ne başvurun' dendi. İlgilenen satış temsilcisi E*** Hanım izinliydi ve diğer çalışanlar yardımcı olmadı. Faturamı bilerek vermediklerini düşünüyorum, çünkü eğer o rakamı görmüş olsaydım, kabul etmez ve orada itiraz ederdim. Yaşanan bu durum nedeniyle mağduriyetimin giderilmesini talep ediyorum ve tüm şube çalışanlarından şikayetçiyim."
3953,"https://www.sikayetvar.com/turkcell/turkcell-hat-cekim-problemi-12
","İstanbul, Kadıköy Acıbadem Mahallesi' nde Turkcell hatlarımız çekmiyor. Bu problem yaklaşık 3-4 ay önce başladı. Belediyenin yapmış olduğu çevre düzenlemesi sonucu Acıbadem köprüsünden Kadıköy yönüne doğru ilk ışıklarda bulunan baz istasyonunun kaldırılmasından sonra başlamıştır. Defalarca hem özel hem de kurumsal hatlarımızdan arayıp kayıt açtırmamıza rağmen çözüm sağlanamamıştır. Farklı operatörden çok rahat iletişim sağlarken Turkcell hatlarımızdan bulunduğumuz konumda iletişim sağlamakta güçlük çekiyoruz. Konu ile çok acil olarak ilgilenilmesini talep ediyorum."
3954,"https://www.sikayetvar.com/turkcell/turkcell-yurt-tyg-avantaj
","Tyg Avantaj (nisan) (1 gün) adı altında faturama 210 TL yansıtılmış. 210 TL nin tarafıma iadesini talep ediyorum kullanmadığım ve aktif etmedim bayram günüydü mesaj geldi 10.04.2024 18:57 Turkiye saatinde günlük 210 TL'ye devreye giren Tarifen Yurt dışında geçerli özelliği ile tarifenizdeki her yöne dakika, SMS ve interneti TR saatiyle 24:00'a kadar kullanabilirsiniz. Yurt içi ek paketlerde geçerli değildir. Dakikalarınız bulunduğunuz ülke ve TR yönüne aramalar ile tüm gelen aramalarda geçerlidir. Diğer yönleri arama 4,04 TL/dakika olarak ücretlendirilir. Yurt içi paketiniz bittiğinde kullanımınıza 30 kez yenilenen 90,79 TL/1 GB, 90,79 TL/100 dakika paketleri ve 2,02 TL/SMS ile devam edersiniz. B002"
3955,"https://www.sikayetvar.com/turkcell/turkcell-in-veri-izni-icin-kandirici-mesajlari
","Turkcell, dün sabah tarafıma gönderdiği mesajda, izin verildiği takdirde hemen 4 GB internet vereceğini belirtmiş. Ayrıca uygulamasında bulunan etkinlik iznine de izin verildiği takdirde 1 GB hediye geleceği yazıyordu. Her ikisine de onay verdim. 24 saat geçti fakat vaat edilen internetler gelmedi. Turkcell'in veri izni için yanıltıcı mesajlar gönderdiğini düşünüyorum ve bu durumdan dolayı hayal kırıklığına uğradım. Yılların firmasından beklemediğim bir durum. Müşteri hizmetlerini aradığımda 'bizde bu mesaj gözükmüyor', 'biraz daha bekleyin' gibi yanıtlar aldım. Bu, sorunuma yardımcı olma konusunda yetersiz bir yaklaşım. Vodafone'dan Turkcell'e geçiş yaptığım için pişmanım. Sorunum hızlı bir şekilde çözülmezse, yaşadığım bu olumsuz deneyimi ilgili yerlere şikayet edeceğim."
3956,"https://www.sikayetvar.com/turkcell/turkcell-cekim-gucu-zayifligi-13
",Mahallemizde aylardır Turkcell çekmiyor. İzmir Urla Atatürk Mahallesi defalarca bildirmemize rağmen sonuç alamadık. Bize söylenen düzeldi deniliyor. Bütün mahalle bundan dolayı çok mağduruz. Lütfen artık çözüm bekliyoruz. Ben yaklaşık 30 yıldır Turkcell kullanıyorum ve üzgünüm.
3957,"https://www.sikayetvar.com/turkcell/turkcell-yasadisi-bahis-smsleri-numara-gorunumlu-isimli-mesajlar
",Sürekli numara görünümlü mesajlardan bahis reklamı geliyor. Bıktım artık bıktım tüm operatörler toplanıp bir şeyler yapın. Bu halkın sesi olun. Bu mesajı gönderen kişileri bulup cezalandırın. Hat almalarını engelleyin. Hükümet yetkilileri ile görüşün. Sesimiz olun.
3958,"https://www.sikayetvar.com/turkcell/turkcell-superbox-modem-kapatma-surecinde-yasanan-sorunlar
","5 sene önce Superbox modem aldım Turkcell'den; ancak aylık ödemesi ve evde sabit internet olması nedeniyle kapattırmak istedim. Müşteri hizmetleri, cihaz bedelini ödemiş olduğum için herhangi bir cihaz bedeli yansımayacağını belirtmesine rağmen, tarafıma cihazı Yurtiçi Kargo ile göndermezsem 610.17 TL tutarında ücret yansıtılacağına dair bir bilgilendirme mesajı gönderilmiş. Kesinlikle Superbox Turkcell ürününü tercih ederken dikkatli olunmalı. Ürünü seneler sonra kapatmak istediğinizde şirketin nasıl bir tutum sergilediğini görebiliyorsunuz. Çağrı merkezinin ses kayıtlarında 'cihaz bedelini ödediniz, cihaza gerek yok' denilip, 5 yıllık cihazın bilgilendirme mesajıyla istenmesinin anlamı ve tutarsızlığı nedir, merak ediyorum."
3959,"https://www.sikayetvar.com/turkcell/turkcell-lifecell-habersiz-para-cekme
","Banka hesabımdan 340 TL para çekildi ve açıklama kısmında ""Paycell Lifecell"" yazıyor. Akbank müşteri hizmetlerini aradım ve yetkililer, bu işlemi gerçekleştiren firmanın iadesini talep etmemi söylediler. Ancak, benim bu hizmetle hiçbir ilgim yok ve bu işlem için onay vermedim. Bilgim dahilinde olmadan hesabımdan para çekilmesi kabul edilemez. Bu nedenle, paranın iadesini talep ediyorum."
3960,"https://www.sikayetvar.com/turkcell/turkcell-tyg-avantaj-nisan-1-gun
","Tyg Avantaj (nisan) (1 gün) adı altında faturama 210 TL yansıtılmış. 210 TL nin tarafıma iadesini talep ediyorum. Yurt dışına hiç çıkmadım. Bu durumdan dolayı mağdur olduğumu, şikayetçi olduğumu belirtmek istiyorum. Acilen geri dönüş bekliyorum. Sorunun giderilmesi."
3961,"https://www.sikayetvar.com/turkcell/turkcell-superbox-internet-hizi-31
","2 haftalık Superbox'ın hızı çok yavaşladı ve hiçbir şekilde yardımcı olunmuyor. Başlarda 35 40 MBS hız alıyordum şu an 1,5 çok net bir şekilde bilerek yapılan bir şey hiçbir destek istemiyorum hattımı kapatmak istiyorum Tüketici Mahkemesi'ne de başvuruda bulunacağım insanları mağdur etmek bu kadar basit olmamalı. Hattımı kapatmak istiyorum..."
3962,"https://www.sikayetvar.com/turkcell/turkcell-financell-kredisi-sacmaligi
",Ya ben telefonu elime aldığımdan beri yaklaşık 10 yılı aşkın sadece faturalı tek ay faturası aksamamış Turkcelliyim. Gecen ay 35000 olan pasaj alışveriş Kredi limitim 3500 olmuş. Dalga mı geçiyorsunuz Financell kredisi istiyorum. Faturama yansıtarak yardımcı olabilirseniz sevinirim. Aksi takdirde hattımı kapatıp başka bir hat kullanmaya geçeceğim. Turkcell sadece bana devrin kapanacak. Hangi sebeple Turkcell de durayım
3963,"https://www.sikayetvar.com/turkcell/turkcell-fatura-ile-ilgili-sorun-1
",0536*****16 adıma kayıtlı Turkcell numarasını oğlum kullanıyor. Nasıl olduğunu anlamadığımız bir şekilde 847 TL'lik bir ücretlendirme yapılmış. 847 TL'lik ödenmemiş fatura bulunmaktadır diye mesaj geldi. Bu ücretin iptal edilmesini istiyorum. Fatura iptal edilsin
3964,"https://www.sikayetvar.com/turkcell/turkcell-numara-tasima-surecinde-yasanan-surpriz-ucret-artisi
","16 Nisan'da Turkcell bayisine giderek numara taşıma işlemi yaptım. Bana yeni hat verilerek, 3 gün içinde geçişimin tamamlanacağı söylendi. İki gün sonra Turkcell'i aradığımda, başvurumun sistemde görünmediği belirtildi ve bu durum beni şaşırttı. Hemen başvurduğum Turkcell bayisine gittim. Sebebi ise tarifeye dün gece zam gelmiş. Yaşanan zamlı tarifeden dolayı başvurum onaylanmamış ve sadece ön kayıtta gözükmekte. Benim anlamadığım, iki gün önce başvurmuş olmama rağmen, bir gün sonra tarifeye zam gelmiş ve bana zamlı tarifeye başvuracağım söylenmiş. 240 TL olan paket 280 TL olmuş ve bunu kabul etmedim. Bu mağduriyetimin derhal giderilmesini talep ediyorum. Turkcell'e, bu şekilde diğer numara taşıma işlemi yapan müşterilerin de mağdur olduğunu müşteri hizmetleri dile getirdi."
3965,"https://www.sikayetvar.com/turkcell/turkcell-komisyonculuk-yapiyor-herkes-faturalarini-kontrol-etsin
","Turkcell'in, onayım olmadan App Store uygulaması üzerinden bir abonelik için 11.48 TL ücreti faturama yansıttığını ve bu işlem için 29.9 TL komisyon ücreti aldığını faturamı inceleyince tesadüfen fark ettim. Şaşkınlık içerisindeyim. Eğer fark etmeseydim, her ay bu kesintinin yapılacağını düşünüyorum. Acaba bu şekilde kaç kişiden haksız kazanç elde ediyorlar? Bu durumu sosyal medya, sayfa yorumları ve CİMER dahil olmak üzere ulaşabildiğim her platformda paylaşacağım. Böylece herkesin bu durumdan haberdar olmasını sağlayacağım."
3966,"https://www.sikayetvar.com/tatil-sepeti/tatilsepeti-para-iadesi-geciktirilmesi
",Tatilsepeti şubesinden 13-20 Temmuz arası İspanya turu satın aldım. İspanya vize başvurularının en erken Eylüle ertelenmesi sebebiyle IBAN üzerinden 39.619 lira ödediğim tur planı için 15 Mayıs'ta iptal talebinde bulundum. 22 Mayıs'ta iptal işleminiz gerçekleşmiştir. 24 saat içerisinde banka hesap ekstrenizde görebilirsiniz şeklinde e mail gelmesine rağmen banka hesabıma iade edilmiş bir para bulunmamaktadır. Para iadesinin geciktirilmesini iyi niyetli bulmamaktayım.
3967,"https://www.sikayetvar.com/hepsiburada/hepsiburada-dayanaksiz-hatali-urunler
","Merhabalar yeni aldığım eve taşınma sürecindeyim. Yaptığım tadilatlardan bir tanesi mutfak batarya değişimi. 3 yollu batarya aldım montaj yaptım kaynaklı bölgeden su kaçırmaya başladı, musluk kapalı iken de su kaçırıyor. Değişim talebinde bulundum bilmiyorum kaç gün bekleyeceğim?"
3968,"https://www.sikayetvar.com/michelin/michelin-lastik-satin-alinca-opet-yakit-kampanyasi-olacakti-ama-olmadi
","İzmir Karaca lastikten Michelin'den dört adet 17 inç sıfır lastik aldım ve kampanya sitesinden fatura görselini de yükleyerek form doldurdum. İki üç gün içinde telefonunuza kod gelecek, bununla Opet'ten 1350 TL'lik akaryakıt alınacağını belirttiler. Ancak ne mail geldi ne SMS. En kısa zamanda çözüm bulunmasını istiyorum."
